a,add_x,add_y,b,center_x_end,center_x_start,center_y_end,center_y_start,frame_num,obj_type,r_square,speed_x,speed_y,time_end,time_stamp,time_start,track_id,track_type,volume
37.23331201900691,0.40000000002328306,133.0,-5415294.03070677,235270.7,235270.3,3344679.7,3344546.7,95.0,project\data\drsu,0.44513733259680144,0.004255319149183863,1.4148936170212767,16184704263.0,94.0,16184704169.0,11171.0,2.0,2.8572631578947383
34.73790625222796,0.8999999999941792,40.10000000009313,-4828321.163916255,235271.5,235270.6,3344517.7,3344477.6,31.0,project\data\drsu,0.9668297300747983,0.029999999999805974,1.336666666669771,16184704201.0,30.0,16184704171.0,11173.0,2.0,2.0758064516129027
40.98150766420851,-5.2999999999883585,-237.89999999990687,-6296486.138149067,235251.2,235256.5,3344454.4,3344692.3,247.0,project\data\drsu,0.991146073610564,-0.02154471544710715,-0.9670731707313287,16184704421.0,246.0,16184704175.0,11174.0,2.0,2.4473526856693284
9.628679627701988,2.099999999976717,23.59999999962747,1079219.7783343233,235269.3,235267.2,3344552.3,3344528.7,20.0,project\data\drsu,0.9751112494795593,0.11052631578824826,1.2421052631382878,16184704195.0,19.0,16184704176.0,11175.0,2.0,2.88
25.29020052573225,0.8999999999941792,24.100000000093132,-2605416.06536997,235265.6,235264.7,3344498.1,3344474.0,22.0,project\data\drsu,0.989109078675238,0.042857142856865676,1.1476190476234824,16184704207.0,21.0,16184704186.0,11176.0,2.0,2.5190909090909095
5.193957225635774,-0.29999999998835847,163.79999999981374,2122621.793850473,235271.5,235271.8,3344676.5,3344512.7,100.0,project\data\drsu,0.0016614573748431338,-0.0029126213591102765,1.5902912621341139,16184704290.0,103.0,16184704187.0,11177.0,2.0,2.9537410000000017
22.78481905362951,0.6999999999825377,39.200000000186265,-2015985.564382385,235269.8,235269.1,3344599.7,3344560.5,29.0,project\data\drsu,0.6228242129160835,0.024999999999376347,1.4000000000066524,16184704222.0,28.0,16184704194.0,11179.0,2.0,2.8800000000000003
15.430190343377243,-10.099999999976717,-178.6999999997206,-285467.6868421528,235252.7,235262.8,3344513.1,3344691.8,133.0,project\data\drsu,0.9886018142441917,-0.07651515151497512,-1.3537878787857622,16184704327.0,132.0,16184704195.0,11180.0,1.0,1.964661654135338
15.536616063394602,1.1000000000058208,24.0,-310747.2603489908,235270.6,235269.5,3344562.8,3344538.8,22.0,project\data\drsu,0.8836061968804185,0.05238095238122956,1.1428571428571428,16184704216.0,21.0,16184704195.0,11181.0,2.0,2.88
38.79232341097589,0.8999999999941792,41.60000000009313,-5782223.516988955,235271.9,235271.0,3344519.0,3344477.4,37.0,project\data\drsu,0.9705957008745248,0.02499999999983831,1.1555555555581425,16184704235.0,36.0,16184704199.0,11183.0,2.0,2.3000730460189924
20.117084202582355,1.2000000000116415,29.799999999813735,-1388402.388435974,235268.2,235267.0,3344507.3,3344477.5,23.0,project\data\drsu,0.9577754297982799,0.0545454545459837,1.354545454536988,16184704221.0,22.0,16184704199.0,11184.0,2.0,1.9500000000000004
31.620016130842927,-5.199999999982538,-238.79999999981374,-4094212.9052087096,235251.6,235256.8,3344452.7,3344691.5,180.0,project\data\drsu,0.7613436810567924,-0.029050279329511385,-1.334078212289462,16184704386.0,179.0,16184704207.0,11188.0,2.0,2.3012558641975316
43.03532684781445,1.8999999999941792,113.60000000009313,-6780348.723581505,235271.9,235270.0,3344676.0,3344562.4,97.0,project\data\drsu,0.8876840202695604,0.019791666666606034,1.1833333333343035,16184704304.0,96.0,16184704208.0,11189.0,2.0,2.857731958762887
14.975368118258805,1.1999999999825377,34.60000000009313,-178666.8053035834,235272.4,235271.2,3344624.9,3344590.3,37.0,project\data\drsu,0.7770547931421525,0.03333333333284827,0.9611111111136981,16184704248.0,36.0,16184704212.0,11190.0,2.0,2.8800000000000003
30.79982004054455,3.6000000000058208,154.39999999990687,-3901811.4803662724,235276.0,235272.4,3344667.6,3344513.2,108.0,project\data\drsu,0.8854060436737747,0.03302752293583322,1.4165137614670356,16184704327.0,109.0,16184704218.0,11191.0,2.0,2.8800000000000012
14.598821560878443,1.2999999999883585,22.40000000037253,-90090.74508457605,235268.3,235267.0,3344548.7,3344526.3,25.0,project\data\drsu,0.9425502368616603,0.054166666666181605,0.9333333333488554,16184704242.0,24.0,16184704218.0,11193.0,2.0,2.880000000000001
33.112677362627956,1.6999999999825377,72.8000000002794,-4445957.690752954,235274.8,235273.1,3344632.2,3344559.4,53.0,project\data\drsu,0.8984513508695723,0.03269230769197188,1.400000000005373,16184704273.0,52.0,16184704221.0,11194.0,2.0,2.8799999999999986
28.26844129699676,1.2000000000116415,40.700000000186265,-3306239.0058032293,235271.5,235270.3,3344518.2,3344477.5,34.0,project\data\drsu,0.9599664292662726,0.036363636363989135,1.2333333333389778,16184704254.0,33.0,16184704221.0,11195.0,2.0,2.3544550173010377
29.03428960101659,0.5,23.299999999813735,-3486266.106054516,235265.4,235264.9,3344497.4,3344474.1,23.0,project\data\drsu,0.8795195942130527,0.022727272727272728,1.0590909090824425,16184704245.0,22.0,16184704223.0,11196.0,2.0,2.30695652173913
29.411744641278545,-3.5,-120.10000000009313,-3574823.009368423,235259.5,235263.0,3344571.5,3344691.6,92.0,project\data\drsu,0.9675543272641631,-0.038461538461538464,-1.3197802197812432,16184704316.0,91.0,16184704225.0,11197.0,2.0,2.0799999999999996
18.83376020805658,4.600000000005821,125.29999999981374,-1086477.6204951573,235275.2,235270.6,3344668.5,3344543.2,80.0,project\data\drsu,0.7367949872286677,0.058227848101339505,1.5860759493647307,16184704313.0,79.0,16184704234.0,11198.0,2.0,2.8800000000000003
15.212635555001848,0.8999999999941792,24.5,-234487.6476163586,235271.9,235271.0,3344618.1,3344593.6,25.0,project\data\drsu,0.8938700268061898,0.03749999999975747,1.0208333333333333,16184704259.0,24.0,16184704235.0,11199.0,2.0,2.880000000000001
34.853674219356975,-2.599999999976717,-85.5,-4855117.481601919,235259.7,235262.3,3344548.8,3344634.3,78.0,project\data\drsu,0.9848835072492158,-0.03376623376593139,-1.1103896103896105,16184704313.0,77.0,16184704236.0,11200.0,2.0,2.880000000000001
1.9784407862408413,-8.200000000011642,-20.300000000279397,2879244.768374846,235248.4,235256.6,3344671.4,3344691.7,36.0,project\data\drsu,0.8721945187495266,-0.23428571428604691,-0.5800000000079828,16184704272.0,35.0,16184704237.0,11201.0,5.0,2.875817901234568
18.37727425965668,3.7999999999883585,86.3000000002794,-979088.1321350543,235274.3,235270.5,3344631.7,3344545.4,59.0,project\data\drsu,0.8289511474423672,0.06551724137910962,1.4879310344875758,16184704297.0,58.0,16184704239.0,11203.0,2.0,2.8799999999999994
0.0,-0.20000000001164153,-0.5,0.0,235268.9,235269.1,3344579.2,3344579.7,28.0,project\data\drsu,0.0,-0.006896551724539363,-0.017241379310344827,16184704272.0,29.0,16184704243.0,11206.0,0.0,2.88
24.686265915161524,0.6000000000058208,28.5,-2463331.071536503,235269.5,235268.9,3344594.0,3344565.5,26.0,project\data\drsu,0.7806472600451351,0.02400000000023283,1.14,16184704271.0,25.0,16184704246.0,11207.0,2.0,2.8800000000000003
20.451231266083724,0.0,-47.5,-1466780.2731147509,235260.3,235260.3,3344563.4,3344610.9,54.0,project\data\drsu,0.018735995965128205,0.0,-0.8962264150943396,16184704300.0,53.0,16184704247.0,11208.0,2.0,2.8799999999999986
17.792644180438117,2.0,39.89999999990687,-841563.8687476793,235274.9,235272.9,3344598.4,3344558.5,34.0,project\data\drsu,0.9727959261735726,0.06060606060606061,1.2090909090880868,16184704286.0,33.0,16184704253.0,11212.0,2.0,2.88
16.326310722750925,0.8999999999941792,20.700000000186265,-496515.0398956556,235268.3,235267.4,3344548.2,3344527.5,21.0,project\data\drsu,0.8523001132798822,0.04499999999970896,1.0350000000093131,16184704274.0,20.0,16184704254.0,11213.0,2.0,2.88
34.340598108056724,1.3999999999941792,113.20000000018626,-4734728.133854168,235271.5,235270.1,3344677.0,3344563.8,82.0,project\data\drsu,0.5865966917080558,0.01728395061721209,1.3975308641998305,16184704338.0,81.0,16184704257.0,11214.0,2.0,2.880000000000001
28.83221380937474,0.29999999998835847,24.199999999720603,-3438726.2434802684,235265.4,235265.1,3344497.3,3344473.1,27.0,project\data\drsu,0.6945485372887926,0.011538461538013788,0.9307692307584847,16184704292.0,26.0,16184704266.0,11215.0,2.0,2.08
25.76204129255689,-6.100000000005821,-147.5,-2716081.648611269,235251.5,235257.6,3344454.7,3344602.2,106.0,project\data\drsu,0.8722127382864213,-0.05809523809529353,-1.4047619047619047,16184704372.0,105.0,16184704267.0,11216.0,2.0,2.783207547169813
46.30124826018495,0.5,28.300000000279397,-7548709.791583321,235268.3,235267.8,3344506.1,3344477.8,29.0,project\data\drsu,0.9643032688307485,0.017857142857142856,1.0107142857242641,16184704295.0,28.0,16184704267.0,11218.0,2.0,2.3682758620689652
17.06636622234205,1.3999999999941792,27.600000000093132,-670615.0355650232,235271.6,235270.2,3344618.1,3344590.5,28.0,project\data\drsu,0.967978667134728,0.051851851851636266,1.0222222222256716,16184704298.0,27.0,16184704271.0,11219.0,2.0,2.88
30.28894855435909,2.6999999999825377,106.20000000018626,-3781598.7543225153,235275.3,235272.6,3344669.1,3344562.9,77.0,project\data\drsu,0.5526727385279971,0.035526315789243916,1.3973684210550825,16184704349.0,76.0,16184704273.0,11221.0,2.0,2.8800000000000003
27.43061845401007,2.2999999999883585,115.29999999981374,-3108994.997132532,235271.3,235269.0,3344678.3,3344563.0,84.0,project\data\drsu,0.7155317430467227,0.027710843373353715,1.38915662650378,16184704358.0,83.0,16184704275.0,11222.0,2.0,2.880000000000001
33.19841305923948,0.3000000000174623,23.899999999906868,-4465947.0079078,235265.6,235265.3,3344497.9,3344474.0,25.0,project\data\drsu,0.7905215427472306,0.012500000000727596,0.9958333333294528,16184704302.0,24.0,16184704278.0,11224.0,2.0,2.976
21.833259079571516,-7.5,-181.0,-1791793.5384914372,235252.7,235260.2,3344510.4,3344691.4,122.0,project\data\drsu,0.8636596576724902,-0.06198347107438017,-1.4958677685950412,16184704406.0,121.0,16184704285.0,11226.0,2.0,2.734974469228701
16.075661066373968,1.5,29.600000000093132,-437561.6820866184,235266.5,235265.0,3344502.0,3344472.4,31.0,project\data\drsu,0.9593991742055555,0.05,0.9866666666697711,16184704318.0,30.0,16184704288.0,11228.0,2.0,2.221321540062435
2.0271855023859424,-8.300000000017462,-21.5,2867776.524677162,235248.4,235256.7,3344670.7,3344692.2,47.0,project\data\drsu,0.8526134853202457,-0.18043478260907528,-0.4673913043478261,16184704339.0,46.0,16184704293.0,11230.0,5.0,2.206382978723404
-30.807518433677146,-0.5,37.40000000037253,10592845.214648642,235274.2,235274.7,3344633.7,3344596.3,39.0,project\data\drsu,0.7627688490405709,-0.013157894736842105,0.9842105263255929,16184704335.0,38.0,16184704297.0,11231.0,2.0,2.88
23.084010484588664,-8.800000000017462,-239.1999999997206,-2086061.2862810974,235251.4,235260.2,3344452.1,3344691.3,172.0,project\data\drsu,0.9165699108669537,-0.05146198830419568,-1.3988304093550912,16184704471.0,171.0,16184704300.0,11232.0,2.0,3.3210816657652784
18.232783349424714,0.6000000000058208,16.5,-945025.3628789264,235266.5,235265.9,3344538.8,3344522.3,20.0,project\data\drsu,0.8982836781493284,0.031578947368727406,0.868421052631579,16184704320.0,19.0,16184704301.0,11233.0,2.0,2.88
42.66341162368148,0.1999999999825377,44.5,-6692722.966499146,235266.8,235266.6,3344569.1,3344524.6,33.0,project\data\drsu,0.5209902296465982,0.005405405404933452,1.2027027027027026,16184704349.0,37.0,16184704312.0,11236.0,2.0,2.8800000000000003
14.313405759184025,-7.599999999976717,-119.40000000037253,-22781.046702463213,235251.2,235258.8,3344454.8,3344574.2,86.0,project\data\drsu,0.9863621891085333,-0.08941176470560844,-1.404705882357324,16184704398.0,85.0,16184704313.0,11237.0,2.0,2.771162790697677
23.8114910118075,1.1000000000058208,29.199999999720603,-2257583.1976619554,235268.4,235267.3,3344507.4,3344478.2,28.0,project\data\drsu,0.9698460628529821,0.04074074074095632,1.0814814814711335,16184704340.0,27.0,16184704313.0,11238.0,2.0,2.228571428571428
33.27358165347259,1.099999999976717,42.0,-4483814.888627375,235271.8,235270.7,3344519.6,3344477.6,35.0,project\data\drsu,0.9720842680971341,0.03235294117578579,1.2352941176470589,16184704351.0,34.0,16184704317.0,11239.0,2.0,2.366138775510204
20.490196197542144,-3.8999999999941792,-82.70000000018626,-1475960.969580143,235254.9,235258.8,3344452.8,3344535.5,87.0,project\data\drsu,0.9820242129619068,-0.04534883720923464,-0.9616279069789101,16184704406.0,86.0,16184704320.0,11241.0,2.0,2.3206050997489753
2.133749582527745,-7.7000000000116415,-19.800000000279397,2842707.8572369195,235248.8,235256.5,3344671.8,3344691.6,41.0,project\data\drsu,0.8647817307525038,-0.19250000000029105,-0.4950000000069849,16184704368.0,40.0,16184704328.0,11243.0,5.0,2.2417073170731703
24.140781749536266,-7.2000000000116415,-177.0,-2334639.210346974,235248.4,235255.6,3344453.2,3344630.2,114.0,project\data\drsu,0.8760311240821417,-0.06371681415939506,-1.5663716814159292,16184704442.0,113.0,16184704329.0,11244.0,2.0,3.399375192366884
19.413478160414837,-2.3000000000174623,-43.89999999990687,-1222602.6952439935,235254.8,235257.1,3344512.5,3344556.4,31.0,project\data\drsu,0.9935118079367531,-0.07666666666724874,-1.463333333330229,16184704362.0,30.0,16184704332.0,11245.0,2.0,2.0799999999999996
-37.136350425286615,-0.5,87.60000000009313,12081698.799937434,235271.3,235271.8,3344601.7,3344514.1,62.0,project\data\drsu,0.4787535116337823,-0.00819672131147541,1.4360655737720185,16184704394.0,61.0,16184704333.0,11246.0,2.0,2.8799999999999986
15.599018924846213,1.5,27.0,-325421.70578790683,235269.9,235268.4,3344558.7,3344531.7,31.0,project\data\drsu,0.9732206348312671,0.05,0.9,16184704364.0,30.0,16184704334.0,11247.0,2.0,2.88
38.56624776518564,-4.399999999994179,-180.39999999990687,-5728432.314372271,235256.0,235260.4,3344511.6,3344692.0,151.0,project\data\drsu,0.9604570241967896,-0.029139072847643572,-1.19470198675435,16184704486.0,151.0,16184704335.0,11248.0,2.0,1.9157615894039732
15.511721713327796,1.1999999999825377,30.299999999813735,-304828.13901729695,235269.3,235268.1,3344603.5,3344573.2,27.0,project\data\drsu,0.6217141440115559,0.04615384615317453,1.1653846153774514,16184704363.0,26.0,16184704337.0,11249.0,2.0,2.8800000000000003
30.622259653250303,0.7999999999883585,26.700000000186265,-3859930.366144512,235268.0,235267.2,3344507.0,3344480.3,27.0,project\data\drsu,0.9617950658472159,0.030769230768783018,1.0269230769302409,16184704372.0,26.0,16184704346.0,11251.0,2.0,2.2269410150891633
39.86101910482121,0.8999999999941792,40.5,-6033539.432735089,235270.8,235269.9,3344593.1,3344552.6,32.0,project\data\drsu,0.9513701647960129,0.029032258064328364,1.3064516129032258,16184704381.0,31.0,16184704350.0,11253.0,2.0,2.8800000000000003
25.33327298996984,-5.5,-238.10000000009313,-2615223.621880245,235254.1,235259.6,3344453.8,3344691.9,176.0,project\data\drsu,0.8479725269449003,-0.03142857142857143,-1.3605714285719608,16184704527.0,175.0,16184704352.0,11254.0,2.0,2.549670712809917
13.345234939943973,1.5,23.799999999813735,204821.27488197575,235270.4,235268.9,3344559.8,3344536.0,24.0,project\data\drsu,0.9375261606500158,0.06521739130434782,1.0347826086875538,16184704376.0,23.0,16184704353.0,11256.0,2.0,2.880000000000001
36.3541435359074,0.8999999999941792,60.0,-5208336.868429084,235268.6,235267.7,3344638.1,3344578.1,399.0,project\data\drsu,0.731421781684714,0.0022613065326486915,0.1507537688442211,16184704752.0,398.0,16184704354.0,11257.0,2.0,2.8800000000000003
7.655378929638645,4.099999999976717,32.6999999997206,1543520.561316919,235271.8,235267.7,3344617.4,3344584.7,24.0,project\data\drsu,0.9761359280154458,0.1782608695642051,1.421739130422635,16184704381.0,23.0,16184704358.0,11258.0,2.0,2.880000000000001
24.276259595471732,2.2999999999883585,72.20000000018626,-2366986.4314984553,235275.3,235273.0,3344631.2,3344559.0,60.0,project\data\drsu,0.9061853559448123,0.038983050847260316,1.223728813562479,16184704428.0,59.0,16184704369.0,11261.0,2.0,2.879999999999999
75.29105175368568,0.29999999998835847,53.0,-14369273.287942832,235272.8,235272.5,3344674.1,3344621.1,39.0,project\data\drsu,0.6844262530108344,0.007894736841798908,1.394736842105263,16184704408.0,38.0,16184704370.0,11262.0,2.0,2.824615384615384
45.73209084603822,-4.899999999994179,-239.60000000009313,-7414090.316019949,235251.4,235256.3,3344452.5,3344692.1,281.0,project\data\drsu,0.982771315921391,-0.017499999999979213,-0.8557142857146184,16184704652.0,280.0,16184704372.0,11263.0,2.0,2.7410412735401026
45.64156049218539,-5.199999999982538,-240.60000000009313,-7393105.599732464,235258.1,235263.3,3344451.1,3344691.7,160.0,project\data\drsu,0.9926510585830056,-0.03270440251561344,-1.513207547170397,16184704536.0,159.0,16184704377.0,11264.0,2.0,2.4056578125000003
48.83128572949448,-5.100000000005821,-239.39999999990687,-8143344.220685712,235254.8,235259.9,3344452.4,3344691.8,184.0,project\data\drsu,0.9922916061267696,-0.027868852459048202,-1.3081967213109664,16184704560.0,183.0,16184704377.0,11265.0,2.0,2.726769258034027
29.295055383676196,0.6999999999825377,30.200000000186265,-3547665.078019143,235270.8,235270.1,3344606.7,3344576.5,33.0,project\data\drsu,0.8858300120187029,0.021874999999454303,0.9437500000058208,16184704410.0,32.0,16184704378.0,11266.0,2.0,2.8800000000000003
25.66846073385583,1.0,31.5,-2694475.40513386,235268.7,235267.7,3344508.7,3344477.2,31.0,project\data\drsu,0.8880417287560562,0.03333333333333333,1.05,16184704412.0,30.0,16184704382.0,11267.0,2.0,2.2112382934443287
29.493690245331862,0.39999999999417923,22.699999999720603,-3594336.3096371554,235265.0,235264.6,3344496.4,3344473.7,25.0,project\data\drsu,0.7932530095459577,0.016666666666424135,0.9458333333216918,16184704406.0,24.0,16184704382.0,11268.0,2.0,2.21
22.701275565874997,0.39999999999417923,19.799999999813735,-1996356.1984476447,235271.9,235271.5,3344617.5,3344597.7,27.0,project\data\drsu,0.7392727935273635,0.015384615384391509,0.7615384615312976,16184704410.0,26.0,16184704384.0,11269.0,2.0,2.8800000000000003
14.648761479476349,-11.0,-180.0,-101665.42124508854,235248.4,235259.4,3344452.5,3344632.5,169.0,project\data\drsu,0.8673840589854789,-0.06547619047619048,-1.0714285714285714,16184704553.0,168.0,16184704385.0,11270.0,1.0,2.716895066699346
22.496764965321525,0.5,19.399999999906868,-1948253.8992868732,235269.8,235269.3,3344557.5,3344538.1,23.0,project\data\drsu,0.8156713551634698,0.022727272727272728,0.8818181818139486,16184704407.0,22.0,16184704385.0,11271.0,2.0,2.88
50.37727521432082,0.29999999998835847,45.6999999997206,-8507718.780002873,235272.3,235272.0,3344674.3,3344628.6,35.0,project\data\drsu,0.4339157832246253,0.008823529411422308,1.344117647050606,16184704421.0,34.0,16184704387.0,11273.0,2.0,2.7977142857142856
13.841946409096481,2.1000000000058208,32.8000000002794,87962.23659475363,235266.0,235263.9,3344500.2,3344467.4,31.0,project\data\drsu,0.9605152196300343,0.07000000000019403,1.0933333333426465,16184704420.0,30.0,16184704390.0,11274.0,2.0,2.7155046826222677
14.436748676837084,1.3000000000174623,25.299999999813735,-51966.769704135,235271.2,235269.9,3344579.8,3344554.5,30.0,project\data\drsu,0.6949494277036776,0.0448275862074987,0.8724137930970254,16184704421.0,29.0,16184704392.0,11275.0,2.0,2.8800000000000003
19.489895831177904,2.0,40.5,-1240900.3459802745,235271.5,235269.5,3344516.8,3344476.3,37.0,project\data\drsu,0.9978921117985079,0.05555555555555555,1.125,16184704428.0,36.0,16184704392.0,11276.0,2.0,2.1518480642804967
15.901637894812062,1.1000000000058208,24.5,-396591.2137907197,235272.0,235270.9,3344619.2,3344594.7,29.0,project\data\drsu,0.9484456810482484,0.03928571428592217,0.875,16184704425.0,28.0,16184704397.0,11277.0,2.0,2.8800000000000003
39.9134942615273,-3.1999999999825377,-239.70000000018626,-6045353.708119187,235254.7,235257.9,3344451.9,3344691.6,261.0,project\data\drsu,0.76349358496245,-0.012260536398400527,-0.9183908045984148,16184704658.0,261.0,16184704397.0,11278.0,2.0,2.44996711733533
161.4204868244614,0.10000000000582077,60.799999999813735,-34633618.34356773,235275.4,235275.3,3344667.8,3344607.0,48.0,project\data\drsu,0.37748324489600893,0.0021276595745919314,1.2936170212726326,16184704451.0,47.0,16184704404.0,11279.0,2.0,2.5234114583333334
25.40763386577929,-5.399999999994179,-239.6999999997206,-2632800.678223846,235255.2,235260.6,3344452.6,3344692.3,175.0,project\data\drsu,0.8896184202265361,-0.031034482758587237,-1.377586206894946,16184704582.0,174.0,16184704408.0,11282.0,2.0,2.5335503673469377
-16.174445976221886,-1.7000000000116415,27.0,7149798.540048036,235266.5,235268.2,3344500.8,3344473.8,36.0,project\data\drsu,0.7258670595091447,-0.04857142857176119,0.7714285714285715,16184704446.0,35.0,16184704411.0,11283.0,2.0,2.657407407407407
-87.27717280943195,-0.20000000001164153,47.0,23878540.27187296,235272.0,235272.2,3344676.2,3344629.2,41.0,project\data\drsu,0.3225668826075432,-0.005000000000291038,1.175,16184704454.0,40.0,16184704414.0,11284.0,2.0,2.8404878048780486
41.3855159262259,1.1000000000058208,77.10000000009313,-6392317.039291125,235273.1,235272.0,3344589.0,3344511.9,50.0,project\data\drsu,0.8233953665477585,0.022448979591955527,1.5734693877570027,16184704463.0,49.0,16184704414.0,11285.0,2.0,2.8799999999999994
17.78985606843396,0.39999999999417923,13.199999999720603,-840820.9376515234,235266.6,235266.2,3344538.9,3344525.7,20.0,project\data\drsu,0.7907131875117106,0.021052631578641012,0.6947368420905581,16184704440.0,19.0,16184704421.0,11286.0,2.0,2.88
14.196768474613913,0.7000000000116415,22.800000000279397,4509.9903920448605,235272.6,235271.9,3344621.6,3344598.8,29.0,project\data\drsu,0.7990730282306565,0.02500000000041577,0.8142857142956927,16184704454.0,28.0,16184704426.0,11287.0,2.0,2.8800000000000003
-18.213720447107843,-0.1999999999825377,46.5,7629830.303649544,235271.7,235271.9,3344677.4,3344630.9,42.0,project\data\drsu,0.024080125455761103,-0.0048780487800618956,1.1341463414634145,16184704471.0,41.0,16184704430.0,11289.0,2.0,2.8114285714285714
32.092917809357644,-4.100000000005821,-194.10000000009313,-4205490.150789798,235253.1,235257.2,3344497.8,3344691.9,191.0,project\data\drsu,0.6021441569535285,-0.021578947368451687,-1.0215789473689112,16184704621.0,190.0,16184704431.0,11290.0,2.0,2.6962303664921476
26.002612674324055,-5.399999999994179,-239.5,-2772790.9273956977,235254.9,235260.3,3344452.4,3344691.9,200.0,project\data\drsu,0.8532272162145397,-0.02713567839193055,-1.2035175879396984,16184704631.0,199.0,16184704432.0,11291.0,2.0,2.5373575
22.518131909488975,2.1999999999825377,69.0,-1953264.6186772622,235272.3,235270.1,3344620.5,3344551.5,53.0,project\data\drsu,0.7770573377654051,0.042307692307356495,1.3269230769230769,16184704485.0,52.0,16184704433.0,11292.0,2.0,2.8799999999999986
8.318182685580947,4.899999999994179,-213.20000000018626,1387686.0020052795,235251.6,235246.7,3344452.0,3344665.2,243.0,project\data\drsu,0.04273943412960257,0.02024793388427347,-0.8809917355379597,16184704681.0,242.0,16184704439.0,11293.0,2.0,2.6046368270419484
20.635557993531318,0.7000000000116415,21.100000000093132,-1510361.1954195695,235269.2,235268.5,3344556.1,3344535.0,23.0,project\data\drsu,0.5435636895985163,0.03181818181871098,0.9590909090951424,16184704462.0,22.0,16184704440.0,11294.0,2.0,2.88
16.232094977039743,5.699999999982538,89.89999999990687,-474394.49984413566,235274.8,235269.1,3344632.1,3344542.2,53.0,project\data\drsu,0.7264623778486299,0.1096153846150488,1.728846153844363,16184704495.0,52.0,16184704443.0,11297.0,2.0,2.8799999999999986
17.867084635646453,1.3999999999941792,36.10000000009313,-859006.7168107452,235271.0,235269.6,3344595.2,3344559.1,37.0,project\data\drsu,0.7254987557895087,0.0388888888887272,1.0027777777803648,16184704489.0,36.0,16184704453.0,11301.0,2.0,2.8800000000000003
-34.031365054844144,-0.20000000001164153,47.10000000009313,11351295.743414195,235272.3,235272.5,3344675.4,3344628.3,41.0,project\data\drsu,0.11434625592529113,-0.005000000000291038,1.1775000000023284,16184704495.0,40.0,16184704455.0,11302.0,2.0,2.7746341463414637
20.09941164601527,0.10000000000582077,20.800000000279397,-1384190.2341486202,235267.0,235266.9,3344544.6,3344523.8,30.0,project\data\drsu,0.27579172005579045,0.0034482758622696816,0.7172413793199792,16184704492.0,29.0,16184704463.0,11303.0,2.0,2.8800000000000003
30.77247496246364,-5.100000000005821,-179.79999999981374,-3894866.407620781,235255.1,235260.2,3344511.5,3344691.3,138.0,project\data\drsu,0.9803707597743255,-0.03722627737230526,-1.312408759122728,16184704602.0,137.0,16184704465.0,11304.0,2.0,2.0994643982356647
29.254339077423936,0.5,49.90000000037253,-3537984.8327761046,235268.3,235267.8,3344627.2,3344577.3,285.0,project\data\drsu,0.277316948884313,0.0017605633802816902,0.1757042253534244,16184704753.0,284.0,16184704469.0,11305.0,2.0,2.8800000000000003
6.637220856075453,4.100000000005821,31.600000000093132,1783059.0825055407,235271.9,235267.8,3344615.7,3344584.1,33.0,project\data\drsu,0.883362735314433,0.1281250000001819,0.9875000000029104,16184704504.0,32.0,16184704472.0,11306.0,2.0,2.8800000000000003
106.38225224014772,0.39999999999417923,56.89999999990687,-21684488.86023628,235275.6,235275.2,3344668.4,3344611.5,41.0,project\data\drsu,0.6535710754200398,0.009999999999854481,1.4224999999976717,16184704518.0,40.0,16184704478.0,11308.0,2.0,2.8799999999999994
-5.397063009452116,7.100000000005821,-151.60000000009313,4614278.589232937,235253.0,235245.9,3344512.8,3344664.4,174.0,project\data\drsu,0.055751316115432714,0.04104046242777931,-0.8763005780352204,16184704652.0,173.0,16184704479.0,11309.0,2.0,1.9491379310344827
63.895188548884754,0.20000000001164153,48.0,-11688101.030018259,235272.2,235272.0,3344676.7,3344628.7,39.0,project\data\drsu,0.3970534041373236,0.0052631578950431985,1.263157894736842,16184704530.0,38.0,16184704492.0,11310.0,2.0,2.801538461538461
26.031755242914578,-4.199999999982538,-117.6999999997206,-2779526.603377797,235251.1,235255.3,3344453.2,3344570.9,119.0,project\data\drsu,0.8969303178934941,-0.035593220338835066,-0.9974576271162763,16184704611.0,118.0,16184704493.0,11311.0,2.0,2.6268257891391853
26.550933063634496,-8.5,-238.20000000018626,-2901772.1961569386,235254.9,235263.4,3344453.9,3344692.1,291.0,project\data\drsu,0.9474419976383008,-0.02901023890784983,-0.8129692832770862,16184704790.0,293.0,16184704497.0,11312.0,2.0,2.4147631700145253
16.81094572733626,-0.20000000001164153,46.60000000009313,-610487.3445541825,235271.9,235272.1,3344677.0,3344630.4,37.0,project\data\drsu,0.006774616128449651,-0.005555555555878932,1.2944444444470316,16184704547.0,36.0,16184704511.0,11316.0,2.0,2.7875675675675673
16.385743165251817,-11.700000000011642,-238.5,-510267.95770061965,235248.3,235260.0,3344453.8,3344692.3,219.0,project\data\drsu,0.8682950805463621,-0.05366972477069561,-1.0940366972477065,16184704732.0,218.0,16184704514.0,11317.0,1.0,2.2996966285106644
6.426387888441638,1.0,52.200000000186265,1832686.1168112142,235268.7,235267.7,3344629.2,3344577.0,277.0,project\data\drsu,0.02555537817651854,0.0036231884057971015,0.18913043478328356,16184704790.0,276.0,16184704514.0,11318.0,2.0,2.8800000000000003
0.0,0.0,0.0,0.0,235268.6,235268.6,3344578.5,3344578.5,20.0,project\data\drsu,0.0,0.0,0.0,16184704551.0,19.0,16184704532.0,11322.0,0.0,2.88
